$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
0,0,2,1,0,2,2,-1,2,-1,1,2,2,-1,3,2,0,3,0,1,1,1,2,2,0,0,1,0,3,-1,3,1,-1,1,3,-1,3,2,3,2,3,1,1,1,-1,3,-1,0,0,-1,95184.0,592,99439.0
-1,-1,2,0,3,-1,0,2,0,2,2,1,3,-1,2,-1,3,2,0,2,-1,3,-1,2,1,2,0,1,-1,1,1,-1,1,3,-1,1,2,1,2,0,0,0,0,-1,0,1,2,0,-1,-1,95709.0,533,99511.0
2,-1,-1,3,-1,3,2,3,3,2,3,-1,3,2,0,1,0,1,1,3,2,3,2,2,2,0,0,-1,3,-1,0,1,1,2,1,-1,1,1,1,0,-1,1,3,2,3,-1,0,0,0,-1,95539.0,554,99458.0
3,0,3,2,1,-1,1,1,0,2,1,3,0,2,-1,-1,1,0,-1,-1,2,3,1,0,1,0,0,2,1,2,0,1,-1,1,0,3,2,0,-1,2,3,3,1,-1,-1,-1,3,3,2,2,95288.0,576,99451.0
2,-1,-1,3,-1,1,3,3,-1,1,0,2,2,-1,3,2,2,3,2,1,3,1,3,1,-1,0,2,-1,-1,0,1,0,2,-1,3,0,1,3,0,-1,1,-1,2,1,0,0,2,2,1,3,95602.0,563,99459.0
3,3,1,3,0,3,0,-1,2,2,1,2,-1,2,2,3,0,1,1,0,3,-1,-1,1,3,3,0,-1,1,0,3,0,2,3,1,1,0,2,2,0,-1,-1,1,1,-1,2,0,1,3,2,95171.0,599,99420.0
2,3,1,3,1,2,0,-1,2,1,3,3,-1,2,1,0,2,1,-1,2,3,-1,2,2,-1,0,3,0,-1,0,1,2,0,0,0,-1,0,1,3,-1,-1,1,-1,1,0,-1,1,2,0,0,95432.0,546,99479.0
1,3,2,1,-1,2,-1,2,2,3,-1,1,-1,1,2,0,3,1,1,-1,0,0,0,1,3,1,-1,3,-1,-1,1,3,0,3,2,3,1,0,1,2,0,-1,2,2,3,2,3,0,-1,-1,95698.0,556,99480.0
1,1,0,1,0,0,0,0,3,0,1,0,3,1,1,2,2,2,1,-1,2,3,-1,2,0,1,-1,0,1,-1,-1,2,-1,2,2,-1,3,-1,3,-1,-1,3,3,-1,2,2,1,-1,-1,2,95807.0,525,99496.0
3,1,0,0,-1,-1,-1,1,1,-1,2,0,2,2,1,1,-1,3,-1,-1,3,2,-1,0,-1,0,3,0,2,1,-1,2,3,0,3,1,3,2,0,0,1,0,-1,2,0,2,0,2,1,1,95330.0,561,99457.0
3,1,3,2,-1,2,1,0,-1,0,-1,0,-1,2,2,1,0,3,1,2,3,2,-1,2,3,-1,3,1,-1,3,-1,0,2,2,0,0,1,1,-1,-1,1,-1,3,1,1,2,2,0,0,0,95349.0,571,99454.0
3,0,-1,3,1,3,3,3,1,3,-1,1,2,3,2,1,-1,0,0,-1,0,2,3,2,0,1,0,3,3,3,2,2,0,-1,1,1,-1,2,0,0,1,-1,-1,1,0,-1,2,2,0,1,95193.0,600,99441.0
1,2,3,0,2,-1,-1,1,3,3,1,1,2,-1,2,1,2,2,0,-1,0,0,1,0,3,3,0,2,0,3,2,1,0,-1,2,-1,1,0,3,3,3,-1,1,2,-1,1,1,-1,0,3,95134.0,604,99428.0
3,1,2,-1,0,1,3,0,3,2,-1,0,0,-1,2,0,-1,-1,1,0,3,2,0,1,-1,3,2,3,1,2,3,3,2,2,2,3,0,-1,3,2,1,-1,3,-1,-1,0,1,0,-1,-1,95875.0,553,99487.0
3,3,1,3,3,-1,1,2,2,-1,-1,1,-1,3,0,-1,0,1,0,1,2,3,3,1,3,2,0,-1,2,-1,0,-1,2,2,0,2,-1,1,2,0,3,2,0,0,-1,0,1,-1,0,-1,95497.0,560,99470.0
3,1,2,1,1,0,0,1,1,0,1,-1,3,-1,2,-1,0,0,0,3,2,2,-1,1,2,0,2,3,2,-1,2,3,0,1,-1,2,3,1,1,-1,3,2,3,3,0,-1,1,0,-1,-1,95525.0,572,99456.0
0,0,-1,2,-1,1,-1,3,2,1,-1,3,1,1,-1,-1,0,1,2,1,2,3,3,3,0,3,-1,1,1,0,-1,2,3,3,0,0,1,2,3,3,-1,-1,-1,2,-1,1,1,0,2,3,95618.0,555,99477.0
2,3,1,1,1,0,0,2,0,2,3,3,3,3,1,2,-1,2,2,-1,1,-1,-1,-1,3,1,2,3,2,1,3,0,2,0,0,3,-1,-1,0,1,-1,-1,0,1,1,0,-1,3,1,2,95467.0,567,99451.0
1,2,2,0,1,3,2,-1,1,1,0,2,1,1,1,0,2,0,3,-1,3,3,0,1,-1,1,0,2,0,3,3,2,-1,3,-1,3,3,2,3,-1,1,2,2,2,1,0,0,1,-1,0,95078.0,617,99415.0
3,0,1,-1,3,-1,-1,-1,-1,2,0,0,3,1,1,2,-1,3,0,3,0,3,0,0,-1,0,2,-1,1,-1,3,2,0,2,1,-1,3,3,2,-1,1,1,3,0,1,2,2,0,1,1,95629.0,557,99464.0
-1,1,-1,2,0,1,0,1,3,1,2,-1,3,1,0,-1,1,1,2,3,3,3,-1,0,-1,2,-1,0,2,0,2,0,-1,1,1,2,3,-1,-1,2,3,2,0,1,0,0,-1,3,2,2,95653.0,549,99482.0
1,3,2,0,-1,-1,1,1,0,2,-1,3,-1,2,1,-1,-1,0,-1,0,1,2,3,1,1,0,-1,2,-1,1,0,0,-1,0,-1,3,3,2,0,-1,1,2,0,0,3,2,1,0,2,3,95502.0,538,99499.0
-1,0,1,2,2,1,3,0,1,2,3,-1,0,3,2,-1,3,2,3,2,-1,3,0,0,0,1,1,2,-1,-1,1,0,3,0,2,0,0,1,1,0,1,-1,-1,3,1,-1,2,2,2,3,95361.0,587,99447.0
-1,0,0,3,-1,1,2,-1,2,3,0,1,0,-1,1,-1,3,2,1,1,-1,-1,2,1,0,1,-1,0,3,2,2,2,2,2,3,0,2,-1,1,3,3,-1,1,0,1,-1,3,-1,2,1,95865.0,534,99496.0
0,0,0,-1,0,3,1,-1,2,0,3,-1,-1,1,-1,3,2,3,1,2,-1,-1,0,0,-1,1,-1,3,3,2,0,2,3,1,3,1,1,3,1,2,-1,2,2,0,1,0,1,-1,1,3,95616.0,548,99463.0
-1,0,0,2,1,3,2,2,1,0,3,3,0,3,1,3,2,-1,-1,1,1,-1,3,2,0,-1,1,3,-1,1,0,1,2,0,1,2,1,-1,-1,0,3,0,2,2,3,3,-1,1,2,2,95553.0,592,99455.0
3,1,0,2,1,0,0,2,1,3,-1,3,2,1,-1,-1,0,2,0,3,3,2,2,2,1,0,0,1,-1,1,1,0,-1,0,1,0,2,2,1,3,-1,3,3,1,3,-1,2,0,-1,3,95077.0,595,99426.0
0,1,-1,0,1,-1,0,2,0,2,-1,1,1,3,-1,3,1,0,3,0,0,2,2,3,2,2,-1,0,-1,3,-1,3,-1,0,-1,-1,3,2,-1,3,1,2,2,1,1,1,1,2,0,0,95294.0,559,99466.0
1,0,3,3,-1,-1,3,1,2,1,1,1,2,3,2,0,2,0,3,1,1,1,2,0,0,3,2,2,0,0,-1,-1,3,-1,0,2,3,2,3,2,1,0,-1,1,-1,0,3,3,-1,3,95224.0,617,99431.0
1,1,-1,2,2,2,-1,-1,0,0,1,0,1,1,-1,-1,-1,1,2,0,0,2,0,1,0,0,-1,1,-1,3,-1,2,3,-1,3,-1,0,1,-1,1,2,-1,2,2,2,-1,-1,3,1,2,95853.0,499,99528.0
3,3,-1,-1,1,-1,2,2,0,0,1,3,-1,1,-1,2,3,-1,0,3,2,-1,0,2,0,-1,3,1,2,3,-1,1,3,3,1,2,-1,0,1,1,3,-1,0,0,2,-1,-1,2,2,1,95875.0,544,99488.0
3,-1,2,2,2,1,1,-1,-1,-1,1,3,3,0,-1,0,2,3,1,2,-1,1,3,1,3,2,2,3,2,-1,0,3,1,2,0,1,0,0,0,3,1,0,0,3,2,-1,2,1,0,0,95069.0,602,99413.0
2,-1,-1,3,-1,3,3,0,2,0,0,-1,1,2,2,0,0,2,2,3,3,1,2,1,0,-1,1,-1,-1,2,2,3,3,3,1,2,2,-1,-1,2,-1,3,3,1,0,0,-1,1,-1,1,95789.0,531,99489.0
2,-1,1,2,-1,0,1,-1,2,1,3,2,1,3,-1,1,0,3,0,3,3,-1,3,1,0,-1,0,2,-1,0,0,2,2,2,0,3,1,-1,-1,-1,1,2,1,1,0,3,2,2,1,-1,95404.0,557,99471.0
2,3,2,2,3,-1,0,1,3,-1,3,1,1,-1,2,-1,1,-1,1,-1,-1,0,2,2,0,2,3,0,0,2,3,-1,0,-1,1,2,3,0,0,-1,-1,3,-1,1,3,1,0,2,0,1,95551.0,560,99481.0
1,2,3,-1,1,2,3,0,1,-1,-1,3,0,3,1,1,2,-1,1,0,3,1,3,2,3,2,1,2,-1,-1,3,-1,1,-1,-1,0,1,0,0,1,3,2,2,-1,2,-1,0,3,-1,-1,95855.0,541,99506.0
0,2,-1,2,-1,-1,-1,3,2,-1,2,2,3,2,0,3,1,2,3,1,1,1,-1,0,-1,2,1,1,1,0,2,0,1,2,3,-1,3,2,-1,1,-1,0,-1,-1,-1,0,1,-1,3,2,95863.0,518,99500.0
3,3,2,-1,-1,0,3,-1,1,0,-1,0,-1,0,1,1,2,0,2,3,1,3,0,0,3,1,0,-1,1,2,3,2,2,0,-1,-1,3,3,3,3,1,2,1,1,0,-1,-1,3,0,1,95521.0,564,99467.0
1,2,1,1,0,0,3,1,2,1,2,-1,3,-1,1,2,1,2,1,-1,2,0,3,1,0,-1,0,-1,0,-1,1,0,2,3,2,-1,2,1,-1,-1,2,3,3,3,2,-1,3,0,3,-1,95546.0,559,99462.0
3,0,3,3,2,-1,2,3,2,3,0,1,1,1,1,1,1,0,-1,0,3,3,-1,2,2,2,0,0,-1,3,-1,2,-1,2,0,-1,3,-1,0,0,-1,2,1,3,2,1,1,1,1,0,95290.0,575,99436.0
0,-1,1,-1,3,2,2,3,2,-1,0,1,1,2,3,0,3,-1,0,0,2,-1,3,0,0,2,1,2,2,3,1,3,2,0,1,-1,2,-1,-1,0,0,3,2,-1,1,1,3,0,-1,1,95390.0,577,99463.0
1,2,-1,1,1,2,2,-1,-1,-1,1,-1,0,1,-1,1,2,0,1,3,-1,-1,3,0,2,0,0,2,2,2,1,0,1,2,0,3,1,-1,2,-1,3,0,3,-1,1,0,-1,0,-1,-1,95594.0,513,99509.0
1,0,2,-1,3,2,1,-1,1,-1,1,-1,-1,0,1,-1,-1,0,-1,2,3,-1,2,0,-1,3,-1,3,2,0,2,-1,3,3,2,-1,-1,1,3,2,-1,0,0,0,2,0,3,-1,1,2,96225.0,477,99537.0
2,3,3,1,-1,2,3,-1,0,-1,2,-1,3,1,-1,-1,0,3,1,1,0,0,-1,2,-1,2,2,1,-1,3,2,1,0,2,3,0,3,2,2,1,-1,0,0,3,1,-1,3,-1,0,2,95688.0,526,99462.0
1,1,0,3,-1,3,3,-1,3,3,1,-1,-1,-1,1,1,1,2,2,0,3,1,0,0,2,1,2,3,-1,0,-1,2,3,-1,2,0,2,2,3,2,1,2,1,0,1,0,3,0,2,3,95272.0,608,99426.0
2,0,0,-1,2,2,1,2,3,0,3,-1,0,-1,0,3,2,3,1,3,1,2,1,1,1,2,3,-1,0,3,1,-1,2,3,1,0,1,3,-1,1,0,2,1,1,0,3,-1,0,2,0,95140.0,625,99407.0
1,0,3,1,2,-1,3,-1,-1,-1,1,1,3,0,-1,0,1,1,2,2,-1,-1,-1,2,3,0,2,0,3,2,2,0,-1,2,1,2,1,3,0,1,3,1,1,1,1,3,-1,2,0,0,95207.0,568,99439.0
-1,-1,3,0,1,3,0,1,-1,1,-1,0,1,0,2,2,0,2,2,3,2,3,0,3,1,3,3,0,3,-1,-1,-1,1,2,-1,2,2,-1,0,-1,3,2,2,-1,-1,2,1,0,0,-1,95965.0,554,99505.0
1,2,0,-1,-1,-1,1,2,1,3,2,-1,-1,1,0,3,-1,1,0,3,-1,3,1,3,1,3,-1,2,0,3,1,2,0,1,2,3,2,2,-1,2,-1,2,-1,1,2,0,3,1,0,3,95888.0,550,99484.0
1,0,1,1,1,2,1,0,1,2,-1,-1,-1,-1,1,0,2,2,3,-1,-1,3,0,0,0,2,2,3,3,2,2,1,-1,2,2,1,2,0,2,-1,3,0,0,1,1,0,-1,-1,3,1,95162.0,584,99442.0
1,0,0,1,0,1,-1,0,2,1,0,1,3,1,0,1,0,3,0,-1,3,2,-1,2,1,3,3,2,-1,0,1,3,2,2,2,-1,0,-1,1,2,3,3,1,2,0,3,2,-1,2,-1,95186.0,599,99418.0
0,3,0,2,1,-1,-1,2,0,1,1,0,3,0,3,2,-1,1,0,1,-1,2,1,-1,3,0,3,-1,3,2,-1,1,0,3,2,0,-1,1,2,-1,2,0,3,1,1,2,0,2,3,1,95098.0,602,99420.0
3,1,-1,1,2,3,1,-1,2,2,2,3,-1,3,-1,1,3,1,2,3,0,2,1,0,0,-1,2,0,-1,2,2,-1,1,0,0,1,2,3,-1,-1,1,2,1,-1,-1,3,0,1,-1,0,95638.0,563,99480.0
-1,3,-1,2,2,-1,2,3,-1,3,-1,-1,1,-1,3,1,2,2,0,1,2,1,3,2,0,0,3,2,1,3,1,1,2,2,-1,-1,1,1,3,0,0,2,-1,1,0,-1,-1,0,0,1,95676.0,548,99496.0
3,0,1,-1,1,3,1,-1,0,0,3,3,-1,2,3,0,2,0,-1,0,0,1,-1,2,3,1,-1,1,3,0,2,1,2,0,-1,0,2,-1,3,1,-1,2,1,1,1,-1,3,2,2,2,95494.0,559,99470.0
-1,2,2,1,0,2,3,3,-1,3,1,2,0,2,1,2,0,2,2,0,3,0,1,0,3,1,3,1,3,3,1,-1,3,0,-1,1,2,0,1,-1,-1,2,-1,1,-1,2,-1,3,1,0,95437.0,607,99452.0
2,3,1,1,-1,1,2,3,0,0,2,3,3,3,0,2,3,-1,3,-1,1,0,-1,1,-1,1,1,2,1,-1,-1,-1,2,-1,2,-1,2,2,-1,1,0,2,0,3,-1,-1,3,0,1,0,95884.0,532,99486.0
-1,2,-1,-1,2,2,0,2,2,1,1,3,0,2,3,1,0,1,-1,3,3,0,3,2,0,0,2,1,-1,0,0,1,3,1,1,1,-1,-1,0,1,1,0,3,2,3,3,-1,0,2,-1,95250.0,594,99454.0
1,-1,1,0,0,2,0,2,3,1,3,2,3,1,1,1,-1,1,3,3,1,-1,0,3,2,3,-1,0,3,0,-1,1,1,0,2,2,0,-1,0,2,0,2,1,2,-1,-1,2,-1,0,1,95245.0,588,99441.0
1,0,2,-1,0,-1,3,1,1,-1,-1,3,3,2,2,2,2,-1,0,1,1,1,0,1,1,3,2,2,3,-1,2,2,0,3,0,0,-1,-1,1,0,3,-1,0,2,-1,3,-1,1,2,3,95547.0,574,99461.0
0,-1,3,-1,2,-1,0,2,3,0,0,3,0,3,2,0,0,-1,-1,0,1,3,2,3,1,3,-1,0,-1,1,0,0,1,0,1,2,-1,1,2,3,1,1,2,2,3,2,-1,1,1,3,95207.0,590,99445.0
0,0,2,-1,-1,-1,1,-1,1,3,0,0,1,-1,-1,2,2,1,3,3,3,1,1,2,3,-1,3,2,1,1,0,2,1,3,-1,-1,1,0,2,0,0,0,-1,-1,2,1,3,2,-1,0,95622.0,549,99493.0
3,-1,1,1,3,-1,-1,1,2,2,0,1,3,0,2,2,0,0,-1,1,3,3,1,1,3,0,1,3,-1,-1,0,-1,2,3,2,-1,2,1,-1,0,3,-1,0,2,0,2,2,2,1,-1,95604.0,560,99468.0
3,2,3,0,-1,3,-1,1,2,1,-1,0,2,-1,0,-1,0,1,1,1,3,1,0,2,1,3,2,1,2,0,2,2,0,2,3,-1,2,1,0,3,3,0,0,-1,1,3,-1,2,-1,3,95538.0,590,99453.0
3,0,1,0,-1,3,1,-1,0,3,1,-1,1,-1,1,2,1,3,2,0,-1,0,1,1,-1,-1,2,1,-1,2,0,1,2,0,3,-1,2,3,3,2,-1,0,2,1,3,0,2,-1,2,-1,95698.0,528,99474.0
0,0,3,1,0,3,2,2,1,1,2,0,1,0,0,1,3,-1,3,1,2,-1,0,1,2,-1,-1,1,3,0,1,1,3,2,3,0,-1,-1,0,2,-1,-1,1,3,-1,-1,1,0,-1,2,95494.0,557,99473.0
-1,1,0,1,1,3,0,0,-1,2,0,1,-1,2,0,3,1,-1,-1,-1,2,0,2,-1,2,0,0,1,3,2,0,1,1,3,-1,1,2,2,1,-1,0,3,2,2,2,-1,-1,0,-1,-1,95665.0,538,99511.0
3,1,2,1,2,-1,-1,0,1,2,2,1,3,2,2,0,3,2,3,1,-1,1,0,2,0,1,0,1,-1,2,-1,2,3,-1,1,1,1,0,2,-1,0,0,2,3,3,0,3,3,3,3,95117.0,631,99405.0
-1,2,0,2,3,2,3,3,0,2,2,1,3,3,1,-1,1,0,2,-1,-1,-1,0,1,-1,-1,2,-1,1,2,3,2,0,1,1,1,1,0,2,-1,0,1,1,0,3,3,0,-1,-1,0,95483.0,562,99467.0
1,2,1,2,-1,0,2,2,0,3,0,0,2,2,2,3,2,0,3,2,0,-1,0,1,3,1,3,3,3,3,1,2,3,2,1,-1,1,-1,-1,3,-1,2,1,1,1,0,1,-1,1,0,95254.0,606,99418.0
3,0,0,3,3,2,-1,2,0,-1,1,1,3,-1,1,3,3,-1,1,-1,2,2,0,2,1,0,1,2,3,1,0,-1,2,1,-1,-1,1,2,0,3,0,-1,0,-1,1,1,-1,-1,2,0,95662.0,563,99472.0
1,1,1,0,-1,0,1,1,3,2,2,3,3,0,-1,3,-1,0,0,-1,2,1,1,0,0,-1,2,3,0,2,1,-1,2,1,3,3,2,1,1,1,0,0,-1,2,2,2,3,-1,-1,2,95220.0,597,99435.0
1,1,-1,2,2,1,1,0,3,0,1,-1,1,2,0,-1,1,-1,-1,3,-1,0,1,1,-1,-1,-1,0,-1,2,2,0,3,-1,3,2,1,2,3,2,1,0,2,2,-1,0,3,2,0,3,95726.0,543,99479.0
2,2,2,3,2,3,3,1,1,1,1,-1,3,-1,1,-1,-1,1,1,-1,-1,2,2,-1,3,0,-1,0,3,-1,0,2,0,3,1,2,2,1,2,1,0,3,-1,0,0,3,2,-1,0,3,95812.0,560,99464.0
0,0,2,-1,0,0,-1,2,3,2,-1,3,2,-1,2,0,1,2,1,3,0,3,0,2,1,0,2,-1,2,1,1,0,0,1,-1,1,3,-1,1,1,-1,3,3,3,1,-1,1,0,3,2,95222.0,590,99442.0
1,3,-1,1,0,-1,1,3,3,3,2,3,2,1,3,-1,0,1,-1,-1,0,1,0,3,2,2,0,2,-1,2,-1,2,0,1,1,1,1,-1,-1,-1,0,0,-1,2,-1,2,1,-1,0,1,95479.0,544,99489.0
3,3,2,0,-1,1,1,-1,3,1,-1,2,1,0,1,2,3,0,2,3,3,2,1,3,-1,3,-1,0,0,2,0,0,1,0,1,2,-1,2,-1,1,0,0,0,1,2,1,3,-1,-1,-1,95363.0,569,99457.0
1,1,0,0,0,2,2,2,0,0,1,-1,3,3,1,0,-1,1,2,1,-1,3,-1,0,-1,0,-1,-1,1,3,-1,2,2,-1,1,2,2,2,3,1,1,-1,2,-1,0,0,1,3,-1,-1,95622.0,521,99493.0
3,2,1,1,-1,-1,3,3,-1,1,0,0,0,1,2,2,0,2,-1,-1,2,1,-1,3,-1,0,0,0,-1,2,0,2,-1,-1,2,-1,0,2,1,3,3,2,2,1,-1,0,-1,-1,0,-1,95796.0,490,99515.0
1,1,3,2,-1,0,1,-1,0,0,2,3,1,3,-1,0,3,2,3,1,3,1,2,0,-1,2,2,1,2,0,2,0,2,1,-1,1,-1,3,1,1,2,0,3,0,0,3,0,3,-1,2,95016.0,615,99410.0
-1,0,2,2,3,2,1,-1,3,0,3,2,3,3,3,-1,0,2,0,3,-1,0,0,2,3,3,-1,-1,3,-1,-1,1,1,-1,-1,0,-1,1,-1,1,-1,2,-1,2,1,0,0,-1,2,2,96173.0,512,99532.0
-1,-1,3,2,2,3,1,1,0,-1,2,3,2,0,-1,3,-1,1,-1,-1,0,2,-1,1,0,-1,0,1,2,2,1,-1,1,-1,3,2,-1,3,3,-1,3,-1,0,3,2,1,-1,-1,2,0,96136.0,513,99518.0
-1,3,0,-1,2,-1,2,0,-1,-1,3,1,-1,0,-1,3,2,-1,2,2,2,1,3,2,0,0,1,3,1,0,0,2,-1,0,2,1,0,-1,1,2,2,1,1,-1,1,0,3,1,0,3,95393.0,574,99473.0
1,1,-1,1,3,0,-1,2,3,3,3,0,2,0,1,0,-1,2,1,3,2,1,2,1,2,2,-1,2,1,3,0,3,3,-1,1,1,2,0,0,0,3,0,-1,-1,-1,0,-1,2,2,3,95444.0,603,99457.0
3,-1,2,0,2,1,-1,2,2,-1,2,-1,2,1,3,-1,3,-1,1,-1,3,-1,0,1,1,-1,3,-1,3,3,0,2,3,2,3,2,0,1,3,-1,1,2,-1,1,-1,0,-1,2,1,1,96192.0,534,99498.0
1,-1,2,1,2,1,0,3,0,3,2,2,0,-1,0,2,3,1,2,1,2,0,-1,-1,-1,-1,1,3,-1,0,1,3,3,0,3,1,2,1,1,-1,3,2,0,0,0,-1,1,2,-1,3,95267.0,574,99443.0
1,1,-1,3,0,1,-1,-1,2,1,-1,1,3,2,0,0,1,1,2,2,2,0,3,3,0,2,1,1,-1,-1,1,-1,-1,0,0,2,3,-1,2,-1,0,-1,3,2,1,-1,0,2,2,0,95337.0,549,99478.0
-1,3,2,-1,0,2,-1,-1,-1,2,3,0,1,3,3,-1,-1,1,2,3,3,0,2,0,1,1,-1,3,2,3,-1,2,0,1,-1,-1,2,1,-1,1,1,1,2,3,0,1,3,1,0,3,95958.0,553,99497.0
2,2,0,1,-1,-1,3,-1,1,0,0,1,0,3,-1,0,0,2,1,-1,2,-1,0,2,-1,2,1,0,-1,2,0,3,2,2,-1,-1,-1,1,1,3,0,1,1,2,0,-1,-1,1,1,3,95557.0,511,99499.0
1,0,1,1,3,0,0,3,0,1,2,1,0,3,-1,1,0,3,-1,2,1,0,2,-1,1,2,3,2,1,3,-1,2,-1,-1,2,-1,-1,1,0,2,0,0,0,2,2,-1,-1,3,3,2,95180.0,580,99441.0
1,-1,2,0,2,-1,3,-1,0,-1,0,3,2,1,-1,2,1,3,-1,3,2,2,0,1,2,2,2,3,1,1,-1,1,1,-1,-1,3,-1,-1,2,-1,3,0,-1,1,-1,0,0,-1,1,1,95841.0,528,99506.0
0,3,1,0,3,0,-1,0,3,0,3,-1,1,1,-1,-1,2,0,3,-1,2,2,0,1,1,1,-1,-1,0,1,-1,2,-1,0,-1,3,0,1,0,1,-1,2,3,0,3,3,2,-1,-1,2,95543.0,530,99482.0
2,1,-1,0,-1,0,1,2,-1,1,1,3,1,-1,3,0,0,1,0,2,-1,2,1,1,2,2,0,3,3,-1,3,1,1,-1,2,-1,3,3,-1,0,-1,1,2,0,-1,0,3,3,-1,1,95487.0,545,99484.0
-1,1,3,2,2,2,1,-1,1,0,0,0,-1,3,3,1,-1,2,0,0,3,1,1,1,-1,0,3,3,-1,0,2,1,1,0,2,-1,1,2,2,3,-1,2,2,0,0,-1,1,0,-1,0,95380.0,558,99476.0
2,1,0,2,1,-1,3,-1,0,1,0,1,2,-1,0,3,2,0,2,1,2,-1,1,-1,-1,-1,1,0,2,2,-1,0,3,0,3,-1,3,1,1,2,3,3,3,2,-1,2,0,3,1,-1,95642.0,561,99462.0
2,-1,0,2,3,3,1,2,0,2,2,1,-1,3,0,2,0,0,0,1,-1,0,1,2,3,1,1,1,3,1,-1,-1,0,3,1,3,2,2,0,3,-1,3,-1,0,0,-1,1,-1,-1,-1,95486.0,564,99470.0
-1,3,1,0,0,-1,-1,2,3,-1,2,0,-1,0,3,1,3,3,3,1,2,-1,0,-1,1,2,-1,1,0,2,0,3,0,2,-1,1,1,0,1,0,2,0,-1,3,2,1,-1,2,-1,1,95724.0,554,99507.0
1,0,3,1,2,-1,3,-1,-1,0,1,-1,3,-1,2,-1,3,2,0,0,-1,0,2,3,1,-1,2,0,1,3,0,2,-1,2,0,1,3,1,0,0,-1,-1,2,1,2,2,0,-1,3,3,95534.0,542,99467.0
0,2,-1,-1,3,1,0,3,1,2,0,1,2,1,1,0,2,0,2,2,0,3,-1,-1,1,3,1,0,-1,0,1,0,2,3,0,-1,-1,2,1,3,1,3,2,-1,1,3,3,2,2,3,95145.0,607,99417.0
2,3,0,3,3,0,-1,3,0,-1,0,-1,3,1,3,-1,-1,1,-1,-1,-1,3,2,1,0,-1,3,3,0,-1,-1,3,2,1,0,1,1,0,1,1,2,-1,2,2,2,0,2,-1,1,2,95748.0,541,99471.0
2,2,0,2,0,3,1,3,1,-1,-1,2,-1,-1,1,1,1,0,1,-1,-1,-1,3,1,0,1,-1,1,0,-1,3,1,2,3,0,1,0,2,0,0,2,2,0,2,0,-1,3,2,3,2,95325.0,572,99458.0
1,-1,1,2,1,-1,0,1,-1,0,3,3,1,2,-1,0,0,2,2,-1,3,-1,2,0,-1,2,1,2,3,1,3,0,1,2,1,0,0,3,1,2,3,3,0,2,2,2,-1,-1,-1,-1,95454.0,554,99465.0
2,-1,3,1,-1,2,1,-1,0,-1,-1,-1,1,3,1,3,3,-1,0,0,2,2,-1,2,0,-1,-1,0,1,0,2,1,2,2,3,3,1,2,2,-1,0,-1,0,1,-1,0,2,1,-1,-1,95838.0,505,99513.0
1,0,1,1,-1,2,-1,2,3,1,0,3,0,-1,2,3,0,0,2,1,-1,2,0,0,-1,-1,0,2,3,-1,0,-1,2,-1,1,0,1,3,-1,2,1,3,0,1,1,3,3,2,1,3,95327.0,584,99451.0
0,3,-1,-1,-1,-1,2,2,1,2,3,3,-1,1,1,3,2,0,-1,1,2,3,1,3,2,-1,0,-1,1,-1,0,-1,1,-1,2,-1,-1,3,0,2,3,0,1,0,0,0,1,0,2,2,95746.0,536,99499.0
0,0,1,1,3,3,-1,-1,3,0,2,-1,0,1,1,0,-1,2,3,2,3,3,-1,0,3,2,0,3,1,3,1,2,-1,2,0,-1,-1,0,2,-1,1,1,2,1,-1,1,1,0,2,0,95113.0,582,99434.0
-1,0,-1,3,0,1,-1,3,2,-1,1,3,2,2,-1,0,-1,2,3,0,0,2,3,0,3,1,0,1,1,2,-1,-1,-1,0,0,-1,-1,3,0,1,3,1,2,1,3,1,3,1,-1,-1,95654.0,550,99487.0
-1,1,2,-1,0,-1,2,0,1,-1,0,-1,-1,1,1,-1,3,2,3,-1,3,0,0,2,1,2,3,-1,1,1,1,1,2,2,3,-1,0,0,3,0,2,1,0,-1,0,2,-1,2,0,-1,95727.0,530,99513.0
-1,0,0,-1,-1,2,2,1,2,1,3,-1,1,3,-1,1,3,3,0,2,-1,-1,0,2,-1,2,0,-1,2,1,-1,3,-1,1,-1,0,0,3,2,0,3,2,-1,1,-1,-1,2,0,2,3,96055.0,503,99515.0
1,0,3,2,0,2,3,1,-1,3,1,1,1,1,3,2,-1,1,1,3,2,1,2,-1,0,3,2,1,3,2,-1,-1,0,1,2,-1,0,3,0,2,-1,2,0,0,0,-1,0,0,3,-1,95194.0,584,99438.0
0,3,2,-1,3,-1,0,3,0,0,3,2,1,0,1,1,2,1,0,3,2,3,1,1,3,3,1,2,2,0,-1,-1,0,0,2,1,1,3,1,-1,-1,0,2,-1,0,2,2,1,3,-1,95270.0,614,99431.0
1,0,0,1,0,3,0,-1,1,-1,2,3,2,0,-1,2,0,3,-1,3,1,3,3,2,1,-1,0,0,3,3,2,-1,1,2,2,-1,3,0,0,2,3,1,2,-1,0,1,2,-1,1,2,95214.0,597,99426.0
