$x1,$x2,$x3,$x4,$x5,$x6,$x7,$x8,$x9,$x10,$x11,$x12,$x13,$x14,$x15,$x16,$x17,$x18,$x19,$x20,$x21,$x22,$x23,$x24,$x25,$x26,$x27,$x28,$x29,$x30,$x31,$x32,$x33,$x34,$x35,$x36,$x37,$x38,$x39,$x40,$x41,$x42,$x43,$x44,$x45,$x46,$x47,$x48,$x49,$x50,>>f1,>>f2,>>f3
2,-1,2,3,1,1,1,3,3,0,0,1,3,1,2,2,2,-1,-1,3,1,1,0,-1,0,0,-1,-1,1,-1,0,-1,-1,1,2,0,2,1,0,3,2,3,1,3,1,1,0,0,3,2,93972.0,584,99488.0
1,-1,1,-1,-1,2,-1,2,-1,0,1,1,-1,3,0,2,0,0,1,0,2,3,3,3,1,1,1,2,3,0,0,1,1,1,2,0,3,1,-1,0,0,1,3,1,2,2,0,2,0,0,93270.0,600,99466.0
3,0,-1,0,1,3,2,1,0,-1,3,2,1,2,1,1,3,-1,0,1,0,-1,1,-1,3,3,0,2,1,1,2,2,0,-1,3,0,0,0,2,2,3,2,0,3,2,3,-1,2,1,0,93460.0,600,99448.0
-1,1,1,2,3,0,1,0,0,2,1,0,-1,1,1,1,0,2,2,1,1,0,0,-1,3,0,2,1,0,3,0,0,-1,-1,2,2,3,0,0,3,-1,3,3,1,1,1,3,-1,2,2,93275.0,598,99454.0
2,1,2,-1,2,1,3,0,3,2,0,0,3,2,2,2,3,0,3,3,1,-1,1,3,-1,0,-1,3,3,2,0,2,1,-1,0,3,1,3,0,-1,1,0,1,0,1,3,-1,2,1,2,93879.0,594,99451.0
-1,0,0,2,1,0,1,0,3,1,2,1,3,3,3,0,3,3,1,2,1,-1,3,-1,-1,3,-1,2,0,2,-1,0,0,3,2,2,-1,2,1,3,0,0,0,1,2,1,1,0,-1,0,93368.0,579,99452.0
3,0,3,-1,1,1,0,2,1,3,2,0,-1,0,2,2,3,1,0,2,1,2,0,1,-1,2,1,1,-1,1,2,3,3,-1,1,-1,0,1,3,-1,-1,2,-1,1,0,1,0,0,3,0,93911.0,563,99498.0
2,3,0,-1,3,-1,0,2,-1,-1,1,1,-1,0,1,2,2,2,3,2,1,0,-1,0,1,1,2,0,0,1,3,3,-1,1,2,0,1,3,2,0,2,1,0,0,-1,3,-1,0,1,0,93705.0,583,99495.0
3,2,3,2,1,2,-1,0,1,0,0,2,2,2,1,1,1,3,1,-1,1,1,0,0,1,1,0,0,0,-1,2,3,1,3,-1,1,2,-1,0,1,0,0,3,0,2,2,-1,0,0,2,93207.0,617,99459.0
-1,0,3,2,2,1,1,1,2,0,2,2,1,1,-1,0,0,3,0,0,1,3,1,1,2,2,0,0,2,0,0,-1,1,1,-1,-1,2,1,0,0,2,3,1,1,-1,-1,2,0,0,3,93266.0,588,99463.0
1,3,-1,2,3,1,0,2,0,0,0,3,0,1,-1,1,-1,1,2,-1,0,2,-1,1,0,-1,3,2,2,2,3,1,3,-1,1,1,1,0,3,2,3,0,2,0,3,2,1,2,-1,2,93771.0,582,99461.0
1,1,2,2,3,1,0,2,1,-1,-1,0,1,0,1,2,0,-1,3,-1,1,2,3,0,0,1,0,1,1,2,0,3,-1,0,1,0,1,0,0,-1,2,0,-1,3,2,3,-1,2,3,1,93547.0,592,99475.0
1,3,-1,1,1,0,0,-1,1,1,0,-1,1,1,-1,3,-1,0,-1,0,0,0,0,-1,2,0,-1,-1,-1,-1,0,2,2,-1,0,1,2,2,3,-1,-1,0,2,1,2,0,1,-1,1,3,94320.0,488,99557.0
1,0,-1,1,3,3,2,2,-1,3,0,2,0,0,1,1,1,1,3,2,1,3,0,2,0,-1,1,0,2,0,0,1,-1,3,3,0,-1,2,2,3,2,3,2,1,-1,0,2,0,2,3,93522.0,623,99451.0
3,-1,2,0,-1,2,-1,3,2,1,2,1,0,-1,0,0,0,2,-1,2,-1,1,1,0,1,1,0,2,1,2,1,0,0,1,-1,1,1,2,1,0,0,2,1,-1,0,0,0,2,3,2,93078.0,586,99466.0
0,0,3,1,2,1,-1,0,-1,2,-1,0,1,1,0,2,-1,2,0,0,1,1,0,3,-1,-1,-1,2,2,1,1,2,-1,-1,1,-1,2,-1,1,1,2,0,2,3,2,-1,2,0,3,-1,94290.0,515,99535.0
1,1,1,2,0,-1,3,0,1,1,3,1,1,1,1,0,-1,0,2,0,3,-1,3,3,2,0,1,3,-1,0,2,-1,0,-1,2,3,3,0,0,1,-1,3,2,0,2,2,1,0,1,-1,93788.0,566,99484.0
0,1,-1,3,3,-1,0,0,1,2,0,3,3,0,2,2,3,2,0,-1,2,-1,-1,1,1,0,2,0,0,1,1,-1,1,0,0,2,2,1,1,1,2,1,1,1,3,3,0,0,2,2,93221.0,612,99450.0
1,0,3,-1,0,1,0,2,-1,2,1,2,1,2,-1,2,-1,2,1,-1,-1,2,1,1,-1,-1,0,1,0,0,-1,3,3,2,0,2,1,0,1,1,0,2,-1,3,1,0,2,1,2,0,93582.0,561,99491.0
2,0,1,1,1,0,2,-1,2,1,0,1,-1,3,-1,0,0,3,0,2,0,3,0,2,2,2,1,1,-1,3,1,1,2,-1,3,3,-1,0,-1,2,1,2,2,1,0,1,2,3,1,2,93675.0,584,99460.0
1,0,-1,-1,0,0,2,-1,2,3,3,0,-1,3,2,-1,2,3,1,3,-1,3,2,1,2,-1,0,0,1,1,1,1,3,1,0,-1,0,2,2,1,-1,0,2,2,3,0,-1,3,-1,-1,94448.0,522,99520.0
3,1,0,3,1,1,3,0,2,2,1,-1,1,2,2,3,0,3,0,2,2,0,-1,-1,0,0,-1,2,0,-1,0,0,2,0,3,1,3,-1,-1,2,1,2,0,0,3,3,3,1,3,-1,93742.0,588,99474.0
0,-1,-1,2,-1,0,1,1,-1,1,1,0,0,3,3,1,2,2,-1,3,3,2,2,0,0,-1,0,1,0,0,2,0,2,2,1,1,-1,2,0,3,-1,3,2,2,3,3,-1,1,2,-1,94077.0,567,99504.0
1,1,0,2,0,-1,3,2,1,2,3,3,-1,0,2,0,0,-1,-1,2,1,2,3,2,3,2,0,1,-1,0,0,1,0,0,2,-1,3,2,1,3,2,-1,1,3,2,3,-1,3,2,-1,94323.0,567,99490.0
2,-1,-1,2,0,0,0,0,3,1,-1,1,2,1,3,-1,2,3,-1,-1,0,2,1,1,-1,2,0,3,-1,3,1,0,1,1,1,3,1,2,2,0,1,1,1,0,0,0,3,1,0,-1,93794.0,579,99487.0
3,-1,2,1,0,2,3,1,0,3,-1,0,2,3,2,2,1,0,3,2,1,-1,2,0,0,1,0,3,2,1,2,2,0,2,1,1,3,-1,1,0,-1,2,0,0,1,0,2,0,3,3,93385.0,628,99441.0
1,1,0,2,2,1,1,0,2,1,-1,1,3,2,1,2,0,1,2,3,2,-1,-1,2,0,2,2,-1,0,3,-1,0,2,0,0,1,3,-1,2,1,1,-1,0,0,-1,0,-1,1,2,0,93554.0,587,99489.0
2,2,-1,1,0,1,-1,0,0,1,1,3,-1,1,-1,1,-1,1,0,0,0,0,-1,3,0,-1,1,0,2,3,0,-1,-1,-1,1,2,2,3,0,2,-1,2,2,2,1,0,3,2,2,3,94115.0,554,99514.0
0,2,-1,0,3,0,3,-1,2,1,1,1,2,0,1,1,3,-1,0,0,1,0,-1,1,0,3,-1,3,1,1,0,-1,2,2,2,-1,3,1,3,0,0,-1,1,2,2,2,0,2,2,1,93466.0,585,99463.0
-1,-1,-1,0,2,1,-1,1,-1,3,-1,2,0,2,0,2,3,2,2,3,-1,-1,-1,1,1,3,3,3,1,2,-1,2,-1,1,2,3,3,2,0,3,2,-1,1,0,-1,3,0,2,1,1,94824.0,531,99533.0
3,0,0,-1,0,0,0,2,0,1,1,1,1,1,2,1,-1,-1,-1,1,2,3,0,1,3,2,2,2,1,0,-1,2,3,-1,0,-1,0,2,2,2,2,2,1,1,0,1,-1,0,0,2,93228.0,577,99463.0
-1,-1,0,-1,0,0,-1,3,2,3,2,2,-1,0,2,1,1,0,1,1,3,3,2,-1,3,1,3,1,-1,1,0,1,-1,2,2,3,1,0,0,3,-1,0,2,1,3,3,0,1,0,2,94055.0,578,99491.0
1,-1,3,2,2,3,-1,3,0,0,3,2,1,2,-1,0,0,3,1,0,-1,-1,1,0,0,2,3,-1,2,2,2,1,1,-1,-1,1,0,3,0,2,1,1,1,2,0,2,0,1,-1,0,93643.0,559,99484.0
0,0,0,1,0,0,-1,1,1,3,3,3,1,-1,1,3,0,2,0,1,-1,3,2,3,2,2,-1,-1,1,-1,2,1,3,0,3,2,2,0,1,2,2,2,2,1,-1,-1,2,3,0,2,93865.0,585,99469.0
2,0,0,0,2,3,3,2,1,-1,2,2,1,1,-1,1,-1,2,-1,1,0,2,3,2,-1,2,3,2,2,0,2,3,2,1,0,1,-1,-1,0,0,1,-1,3,1,1,0,0,1,0,0,93329.0,593,99461.0
1,2,-1,2,3,0,1,3,0,0,1,1,3,2,0,2,2,2,1,0,1,-1,-1,1,3,2,0,3,0,1,3,1,1,1,0,0,3,-1,1,0,2,0,2,0,2,2,0,-1,3,2,93064.0,634,99431.0
1,-1,2,1,0,-1,3,0,3,0,-1,2,0,0,1,3,0,2,1,0,-1,-1,1,2,2,2,-1,-1,-1,3,2,1,0,3,0,2,1,2,0,1,-1,0,2,1,2,0,1,1,1,3,93737.0,563,99487.0
-1,3,2,3,1,0,0,1,1,1,2,1,1,1,1,3,0,2,2,0,2,0,-1,1,-1,3,0,2,3,0,1,3,-1,1,0,2,0,2,2,0,0,1,3,-1,2,2,1,3,1,0,93115.0,635,99432.0
0,3,2,1,2,1,2,-1,2,0,0,1,1,1,0,0,2,1,0,0,3,3,1,2,1,2,0,1,1,-1,2,0,2,-1,0,1,1,0,2,2,0,0,0,2,1,2,3,3,-1,2,92812.0,628,99423.0
3,1,2,1,0,1,0,1,2,-1,-1,2,1,2,-1,0,0,-1,2,0,-1,3,1,2,1,2,2,2,1,1,1,-1,2,0,-1,0,2,0,2,1,1,3,0,3,0,2,0,2,0,1,93173.0,593,99457.0
0,-1,1,3,2,-1,2,0,1,-1,-1,3,2,-1,0,-1,2,2,2,-1,-1,3,-1,1,0,3,0,2,2,1,2,2,1,0,0,3,1,1,1,1,1,1,0,2,-1,2,0,1,1,0,93783.0,559,99487.0
1,-1,2,3,3,-1,0,-1,3,1,1,1,1,-1,1,2,-1,0,0,1,2,2,0,3,1,3,0,2,2,3,3,3,2,0,1,0,3,-1,0,3,0,2,2,0,1,-1,-1,3,1,0,93814.0,580,99465.0
-1,1,2,-1,-1,1,-1,0,2,1,1,-1,2,-1,0,2,0,1,0,3,2,2,1,2,1,1,1,2,1,3,2,3,0,1,0,2,3,3,0,-1,2,-1,3,3,1,2,2,1,0,0,93707.0,584,99459.0
-1,1,0,-1,2,-1,2,-1,0,2,1,0,1,3,2,2,2,1,1,0,1,-1,2,2,2,0,0,2,1,0,0,3,0,-1,0,-1,0,3,1,-1,0,-1,1,3,0,-1,3,1,2,2,93565.0,534,99485.0
2,2,1,-1,3,2,2,1,-1,1,1,0,0,2,0,0,3,3,-1,2,1,3,0,0,0,2,0,0,-1,2,3,1,2,0,2,3,2,3,1,2,-1,0,-1,1,1,0,2,1,0,1,93479.0,618,99457.0
0,2,3,1,2,3,2,-1,0,0,-1,-1,2,0,0,3,0,3,2,1,2,2,0,1,2,1,0,1,3,0,0,3,-1,2,1,2,1,1,3,2,0,-1,1,1,1,1,2,0,2,1,93201.0,629,99434.0
3,2,1,-1,2,2,1,3,1,-1,3,1,1,3,0,1,0,2,1,2,2,2,0,2,2,2,0,-1,0,-1,0,2,3,1,-1,3,3,2,0,3,1,2,0,0,3,1,-1,2,0,1,93767.0,614,99459.0
3,2,2,-1,-1,1,0,0,1,-1,1,0,-1,2,3,2,2,-1,0,-1,1,2,0,1,0,2,2,0,0,2,0,3,2,1,0,0,0,1,3,1,2,-1,1,2,3,0,1,2,2,-1,93392.0,582,99470.0
0,3,2,0,-1,-1,2,1,0,0,1,2,1,2,0,0,2,-1,2,1,3,1,0,1,1,3,2,0,2,2,2,1,-1,3,1,0,0,3,3,2,2,0,0,0,3,0,1,1,2,1,92822.0,637,99417.0
0,2,0,-1,2,0,0,1,-1,2,0,1,2,0,1,1,1,1,2,3,2,3,0,0,1,0,3,1,-1,-1,0,0,0,1,2,2,0,3,2,-1,-1,1,2,3,1,1,0,1,2,3,93398.0,614,99468.0
0,3,3,2,-1,2,0,1,0,1,0,0,-1,1,0,0,1,1,-1,1,2,-1,2,3,0,2,0,3,2,1,-1,2,2,2,2,0,1,0,-1,1,0,2,1,3,1,3,2,-1,0,2,93379.0,599,99455.0
2,0,-1,0,0,-1,1,2,1,1,2,3,3,0,0,2,2,2,0,1,1,2,0,0,3,2,1,0,2,1,1,3,3,1,0,0,-1,-1,1,0,1,1,-1,3,2,0,2,1,2,3,93107.0,626,99430.0
0,-1,2,2,0,1,0,2,-1,1,1,-1,0,-1,2,3,3,-1,0,-1,0,0,1,-1,0,1,3,2,2,1,1,2,-1,-1,1,0,3,0,0,2,1,1,1,1,3,2,2,2,0,1,93483.0,573,99483.0
1,1,0,0,-1,0,1,3,1,1,1,0,3,2,3,0,0,1,3,2,2,-1,2,1,2,1,1,-1,2,3,-1,1,-1,3,0,2,3,0,1,2,-1,1,-1,2,3,-1,2,0,3,3,94126.0,590,99480.0
2,3,2,2,1,2,3,2,3,-1,1,0,3,0,1,2,1,0,1,1,0,0,0,2,-1,1,0,0,2,-1,-1,1,2,2,0,0,0,3,3,3,-1,1,1,3,2,1,2,1,2,0,93404.0,635,99444.0
3,1,1,0,-1,3,0,0,0,1,2,3,-1,3,2,2,1,1,-1,0,1,3,1,2,-1,-1,3,-1,3,3,3,1,2,2,-1,2,2,0,0,0,3,2,0,0,-1,1,1,2,1,3,93964.0,593,99475.0
1,0,2,3,3,2,1,2,2,-1,-1,0,0,1,2,1,-1,-1,3,-1,0,-1,-1,1,2,0,0,3,0,0,3,-1,2,1,-1,0,0,3,1,1,-1,1,1,3,1,0,0,2,0,1,93799.0,549,99504.0
3,2,2,1,2,1,3,-1,0,0,2,2,-1,1,2,-1,0,2,1,0,1,1,2,0,2,0,0,0,2,0,0,2,1,3,1,1,1,0,1,-1,-1,3,3,0,2,-1,0,1,-1,2,93222.0,595,99457.0
-1,1,2,1,1,2,1,2,1,2,-1,3,3,2,0,-1,-1,2,-1,1,1,3,2,1,2,1,0,2,2,3,-1,0,-1,1,1,0,0,2,2,3,0,0,1,0,0,0,2,2,1,-1,93539.0,588,99460.0
0,-1,2,0,-1,1,2,2,1,0,2,3,1,0,0,2,0,0,3,2,1,0,2,1,2,3,3,2,1,-1,2,2,-1,1,2,-1,-1,0,1,2,0,3,2,3,3,3,1,1,0,1,93662.0,608,99460.0
1,0,1,3,1,-1,2,3,1,3,0,1,3,3,0,-1,2,0,3,0,2,0,-1,3,-1,2,-1,2,0,-1,2,0,3,0,2,-1,2,2,-1,-1,2,1,3,0,0,1,0,0,2,3,93846.0,567,99481.0
0,2,0,1,0,-1,2,1,2,2,3,1,1,0,1,0,2,-1,0,-1,0,1,3,2,0,-1,3,2,-1,-1,0,0,1,1,1,2,0,0,2,3,1,3,2,1,1,-1,3,1,2,-1,93630.0,577,99481.0
2,0,2,3,1,1,-1,-1,0,2,2,2,0,1,3,2,2,0,-1,0,1,3,1,0,0,2,2,3,-1,1,2,2,1,-1,0,1,2,3,0,2,0,1,0,-1,0,1,0,-1,3,1,93224.0,599,99457.0
3,0,1,1,2,-1,2,1,0,1,0,0,0,0,3,0,1,0,2,1,2,2,0,2,3,2,1,-1,1,0,2,-1,-1,2,1,1,1,-1,0,3,2,3,2,2,3,3,0,1,3,-1,93440.0,616,99461.0
0,-1,2,2,1,1,2,2,3,0,3,0,1,-1,0,3,1,3,-1,2,-1,1,2,2,2,0,3,1,1,3,0,2,3,2,0,0,-1,0,-1,0,0,2,1,-1,2,1,-1,2,2,0,93578.0,583,99466.0
2,2,-1,1,3,2,3,0,1,2,1,-1,2,0,1,3,0,2,0,1,0,-1,2,-1,0,3,0,3,2,3,1,2,-1,1,1,0,2,2,3,0,3,1,1,0,-1,3,1,0,0,2,93567.0,620,99448.0
2,2,2,0,3,0,3,-1,0,-1,1,2,1,0,1,2,2,1,1,2,2,1,0,-1,3,-1,2,0,3,1,0,0,1,1,1,2,3,-1,0,0,1,2,2,3,0,3,1,2,1,-1,93185.0,620,99442.0
2,3,1,0,1,0,0,2,1,2,3,3,0,2,1,0,3,1,3,-1,2,2,1,-1,-1,1,1,2,0,2,1,3,0,1,2,0,3,0,2,0,2,1,1,1,0,2,-1,1,-1,0,93064.0,629,99432.0
2,2,-1,1,0,2,-1,-1,0,0,3,1,0,2,3,-1,-1,0,0,1,-1,2,0,2,0,1,3,0,0,3,2,2,2,2,1,3,0,2,-1,0,0,3,3,2,1,-1,-1,3,1,1,93533.0,567,99469.0
0,0,0,2,1,2,2,1,2,3,0,0,0,2,1,0,3,1,2,-1,2,-1,2,1,-1,0,2,-1,2,1,2,3,2,2,0,0,-1,0,3,0,0,2,3,0,-1,3,1,-1,1,-1,93591.0,578,99481.0
1,0,3,0,1,1,-1,0,0,2,-1,0,2,3,2,-1,1,2,-1,-1,2,3,1,3,1,-1,2,1,1,-1,2,-1,2,1,2,2,1,0,3,-1,1,3,0,2,2,2,-1,3,0,1,94107.0,573,99502.0
-1,1,0,3,0,-1,0,0,0,2,-1,2,2,1,2,1,3,1,0,3,-1,1,2,0,3,2,1,1,-1,2,0,3,-1,-1,-1,1,0,3,0,3,1,1,-1,0,0,-1,1,3,0,-1,94040.0,523,99510.0
-1,-1,0,3,3,0,2,0,1,2,3,1,1,1,2,0,-1,2,1,-1,2,-1,0,0,0,3,1,0,0,2,1,0,-1,2,2,2,1,-1,3,1,1,0,2,3,3,0,1,0,1,3,93418.0,597,99457.0
0,-1,2,0,0,-1,0,3,0,1,2,0,0,1,-1,1,0,3,0,1,2,3,3,0,2,0,-1,3,1,3,0,0,-1,-1,1,1,-1,3,0,2,-1,1,1,2,2,1,1,-1,1,2,93523.0,564,99478.0
2,2,2,2,2,-1,3,1,-1,0,0,0,1,2,1,-1,0,1,1,0,0,3,0,2,1,2,0,0,-1,3,3,2,3,3,-1,0,0,0,-1,1,2,0,2,-1,1,2,1,1,3,3,93636.0,594,99464.0
3,1,3,2,1,1,0,0,-1,2,0,2,2,3,0,3,1,-1,0,2,2,3,1,1,0,-1,1,2,0,0,1,1,-1,0,3,0,3,-1,3,2,2,2,0,1,0,1,1,2,-1,0,93123.0,621,99447.0
3,0,3,1,-1,-1,3,2,0,1,1,3,0,1,1,0,1,1,1,0,0,2,1,1,-1,2,0,3,2,0,0,2,0,2,1,3,2,-1,0,2,1,2,1,-1,0,0,-1,2,0,2,93073.0,618,99446.0
1,-1,-1,-1,2,0,2,2,-1,0,1,2,-1,-1,0,2,0,0,2,1,1,-1,1,3,3,1,0,-1,1,-1,0,0,1,1,1,3,1,2,0,3,0,2,-1,0,2,0,1,1,0,2,93781.0,562,99511.0
3,0,-1,1,2,3,2,1,-1,1,2,1,1,0,0,0,-1,2,1,3,0,2,0,1,3,1,-1,-1,3,1,0,3,-1,0,2,-1,3,2,1,2,2,0,0,1,-1,1,2,-1,1,0,93831.0,574,99487.0
3,3,0,1,1,0,0,1,1,2,3,-1,0,0,2,3,0,2,2,0,3,2,2,-1,0,-1,0,3,1,3,2,1,2,3,1,0,0,-1,1,0,2,1,0,2,3,3,-1,1,1,2,93248.0,640,99430.0
2,1,-1,2,3,-1,1,-1,2,2,1,2,1,0,3,1,-1,1,3,0,-1,0,0,2,0,0,-1,0,2,1,1,1,3,1,1,3,3,0,0,2,-1,-1,0,2,-1,1,0,-1,0,0,93411.0,549,99480.0
1,2,0,2,3,-1,3,0,3,0,0,1,-1,1,1,3,1,0,0,2,2,-1,2,-1,1,1,-1,0,-1,1,2,1,3,3,2,3,1,0,1,2,2,2,2,2,-1,0,0,-1,0,-1,93816.0,565,99484.0
0,3,1,1,3,1,0,-1,0,1,3,3,-1,-1,2,1,3,0,1,1,3,1,2,2,0,1,2,-1,1,0,0,-1,0,2,3,0,3,0,3,2,2,0,1,3,2,0,2,1,0,-1,93477.0,609,99456.0
1,-1,0,2,1,1,3,0,3,-1,-1,1,-1,0,2,-1,1,2,2,1,2,0,1,2,1,-1,2,1,0,0,2,1,2,1,-1,0,-1,0,0,0,3,3,2,-1,2,0,1,1,-1,-1,93806.0,541,99511.0
1,3,2,1,0,1,0,2,1,1,3,2,2,1,1,3,2,1,-1,-1,0,3,0,0,2,2,3,1,0,2,1,3,1,0,2,3,0,-1,2,1,0,3,1,2,1,3,0,3,0,0,92972.0,661,99407.0
1,0,3,-1,3,1,2,0,2,1,1,-1,2,-1,3,-1,2,2,0,0,1,0,-1,1,3,2,2,0,1,-1,1,0,0,1,1,2,0,2,1,3,1,2,0,3,3,0,2,2,3,0,93224.0,616,99444.0
-1,3,2,2,0,-1,-1,2,-1,2,-1,-1,-1,0,2,0,-1,1,2,1,0,0,2,1,2,0,1,3,-1,2,0,-1,1,1,1,3,1,1,2,1,0,1,2,-1,-1,1,0,3,3,3,94545.0,527,99534.0
0,3,2,2,1,2,2,0,3,2,0,3,3,2,2,1,2,-1,3,0,0,1,1,1,-1,-1,-1,1,3,3,0,-1,0,3,2,0,-1,2,2,0,3,1,1,1,2,3,1,-1,1,0,93763.0,599,99448.0
2,0,3,3,-1,2,0,2,-1,1,0,1,-1,-1,3,-1,0,0,-1,1,-1,2,3,-1,2,-1,2,1,0,3,3,0,0,2,3,-1,-1,0,-1,3,2,2,1,2,3,-1,2,0,2,-1,94703.0,496,99536.0
2,0,1,1,3,2,0,0,0,2,2,1,1,0,2,2,-1,0,1,3,0,2,3,-1,1,-1,-1,0,3,0,0,1,3,2,0,-1,3,2,2,1,3,-1,0,0,-1,3,-1,2,2,1,93432.0,589,99459.0
-1,3,2,1,2,0,0,3,1,-1,3,2,0,2,0,0,-1,1,2,1,2,2,2,3,3,1,1,0,0,1,3,0,2,2,3,1,2,1,1,2,3,0,1,0,1,2,0,0,0,3,92791.0,650,99398.0
1,1,0,0,2,0,1,2,0,1,-1,3,3,1,2,2,0,2,0,1,0,1,-1,1,0,3,1,0,0,3,2,1,2,2,3,-1,2,2,0,3,-1,1,1,2,2,2,3,1,-1,0,93273.0,620,99441.0
3,3,0,1,0,0,0,1,1,2,2,2,3,0,1,0,1,1,0,3,0,2,1,0,-1,0,1,0,3,0,2,2,0,1,2,2,3,-1,1,-1,3,3,1,0,1,-1,1,0,-1,3,93144.0,628,99434.0
2,2,2,1,-1,2,0,0,-1,3,2,2,-1,1,1,-1,1,0,0,1,0,-1,0,3,-1,2,0,1,0,0,-1,2,2,1,3,1,3,-1,1,2,3,3,0,3,-1,3,1,0,-1,0,93942.0,566,99497.0
0,2,0,1,-1,2,1,3,0,2,-1,2,1,-1,3,0,-1,3,0,1,-1,1,1,2,2,2,1,1,1,2,2,3,-1,-1,3,3,-1,3,-1,2,2,0,2,3,1,0,0,2,3,-1,94340.0,534,99490.0
3,0,-1,2,-1,1,0,1,2,3,0,1,0,1,1,1,2,1,-1,-1,-1,0,1,3,0,0,2,3,0,2,1,1,3,0,2,-1,2,3,2,1,3,0,3,0,0,2,1,2,0,1,93149.0,609,99441.0
2,0,3,2,2,1,3,0,0,1,0,1,-1,2,2,-1,3,1,2,2,2,-1,-1,0,1,2,3,3,0,2,1,0,2,1,0,1,1,3,1,2,1,0,3,3,2,-1,2,1,0,-1,93430.0,613,99446.0
0,1,2,0,2,-1,-1,2,1,0,0,0,2,0,0,1,2,3,2,1,0,3,3,0,-1,0,-1,2,2,0,2,2,1,3,3,1,3,1,1,2,0,0,0,-1,1,2,-1,1,1,1,93038.0,618,99440.0
0,3,3,2,2,-1,1,-1,1,2,2,2,0,1,1,2,-1,3,-1,0,1,2,2,1,2,0,0,3,-1,3,0,3,0,2,-1,1,2,0,1,3,1,-1,2,0,2,1,-1,1,-1,0,93961.0,561,99481.0
-1,2,3,-1,1,1,0,1,1,1,-1,0,1,-1,3,1,3,2,3,2,1,0,-1,0,0,1,2,2,3,2,0,2,0,1,0,0,0,0,0,2,0,2,3,2,-1,-1,2,2,1,1,93165.0,595,99450.0
-1,2,0,1,2,3,3,1,1,0,2,0,0,3,2,2,-1,0,2,1,3,1,-1,3,2,2,3,3,2,2,1,2,3,0,0,1,0,2,0,3,-1,3,-1,2,1,3,1,2,1,1,93493.0,624,99429.0
0,2,2,0,2,-1,0,2,0,3,0,-1,-1,1,1,0,-1,2,0,3,1,2,0,1,2,1,-1,0,2,0,1,1,1,0,0,1,-1,3,3,0,2,1,1,1,0,3,1,3,2,1,92886.0,601,99437.0
-1,-1,-1,0,1,2,2,2,0,3,2,1,1,2,3,1,1,1,1,0,-1,1,-1,0,1,0,-1,2,-1,3,0,1,0,2,1,0,2,-1,2,0,3,0,-1,3,-1,0,1,0,0,0,93460.0,565,99488.0
3,0,1,0,3,2,0,-1,2,1,1,2,2,3,3,3,2,3,1,1,3,2,-1,2,0,2,2,0,-1,1,2,0,3,0,0,1,0,2,3,0,2,0,2,1,1,3,1,-1,3,-1,93375.0,624,99440.0
0,2,0,0,1,3,2,1,2,2,0,3,1,-1,2,2,1,-1,1,3,1,-1,0,3,3,1,0,2,3,0,3,2,2,2,0,0,3,2,1,0,0,3,-1,3,1,-1,2,1,3,2,93458.0,620,99426.0
1,-1,-1,0,0,0,-1,2,3,0,1,-1,1,1,2,3,1,0,1,3,0,2,2,2,2,3,-1,2,-1,0,0,-1,1,2,2,1,-1,2,0,0,2,3,1,-1,0,1,0,1,1,2,93668.0,577,99490.0
1,0,0,0,2,2,1,-1,3,2,2,-1,0,3,0,-1,0,-1,1,2,0,2,-1,2,2,1,-1,-1,3,3,3,2,1,1,3,1,-1,1,3,1,1,0,0,1,0,1,0,-1,-1,2,93783.0,552,99479.0
2,0,3,2,1,0,2,0,1,2,1,-1,2,2,3,3,1,-1,2,1,3,-1,0,0,1,3,1,0,1,0,2,1,1,1,2,3,3,2,-1,0,-1,2,0,1,2,-1,0,3,1,2,93384.0,602,99448.0
0,0,-1,1,3,2,2,-1,0,0,3,1,0,1,0,1,3,3,3,-1,3,3,-1,0,1,1,1,2,2,1,2,2,0,2,2,0,-1,-1,-1,2,0,0,1,2,0,3,0,-1,1,1,93439.0,583,99468.0
1,3,3,3,2,3,2,3,0,-1,0,-1,3,1,1,3,2,1,2,0,-1,1,-1,3,3,2,0,2,-1,1,1,2,3,0,2,1,1,0,2,1,2,2,0,2,3,0,2,0,0,2,93661.0,630,99436.0
0,0,-1,3,0,-1,1,1,0,-1,1,3,2,2,1,1,1,-1,2,1,2,1,3,-1,1,2,2,0,2,2,0,-1,-1,-1,3,0,0,2,0,0,3,2,1,0,2,0,3,2,0,3,93546.0,587,99466.0
-1,1,-1,3,3,1,-1,0,2,2,3,3,0,0,-1,2,0,1,2,2,2,1,1,3,0,0,-1,-1,3,-1,0,0,1,2,1,2,-1,0,1,-1,-1,0,2,-1,-1,0,3,-1,0,2,94353.0,520,99535.0
0,0,1,2,3,-1,0,2,2,3,2,3,3,2,1,1,1,0,1,-1,0,2,0,1,-1,2,1,0,0,3,0,3,3,3,1,2,2,1,1,2,0,1,1,0,1,3,1,3,-1,0,93163.0,633,99420.0
-1,2,2,2,1,-1,-1,-1,3,-1,-1,2,3,-1,0,2,1,1,-1,1,1,3,2,0,2,-1,0,2,1,2,0,0,-1,1,-1,3,0,0,3,2,3,2,2,1,1,1,0,1,-1,0,94262.0,526,99508.0
1,1,2,0,0,1,1,1,1,2,0,0,-1,3,1,1,3,2,2,1,0,2,-1,1,0,1,3,0,1,2,2,2,0,2,2,2,0,3,1,0,0,1,-1,0,-1,2,3,2,0,-1,92956.0,630,99443.0
